,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id,structure_cas.type,structure_cas
10,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q7190613,literal,Dysoxylum lenticellare,literal,TXFPEBPIARQUIG-UHFFFAOYSA-N,literal,CC(=O)C1=CC=C(C=C1)O,literal,578199-1,en,literal,4-hydroxy acetophenone,literal,10.1055/S-2007-969082,literal,CHEMBL201083,literal,99-93-4
11,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q7190613,literal,Dysoxylum lenticellare,literal,TXFPEBPIARQUIG-UHFFFAOYSA-N,literal,CC(=O)C1=CC=C(C=C1)O,literal,578199-1,en,literal,4-hydroxy acetophenone,literal,10.1002/CHIN.198844329,literal,CHEMBL201083,literal,99-93-4
12,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q27136299,literal,Dysoxylum malabaricum,literal,GRBHNQFQFHLCHO-BHMAJAPKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)C,literal,578224-1,en,literal,lupenone,literal,10.1016/S0031-9422(00)00413-1,literal,CHEMBL486393,literal,1617-70-5
13,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q27136299,literal,Dysoxylum malabaricum,literal,GRBHNQFQFHLCHO-BHMAJAPKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)C,literal,578224-1,en,literal,lupenone,literal,10.1016/S0031-9422(00)89542-4,literal,CHEMBL486393,literal,1617-70-5
14,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q72443484,literal,Dysoxylum lenticellare,literal,IWEIJEPIYMAGTH-UHFFFAOYSA-N,literal,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O,literal,578199-1,en,literal,Bilobetin,literal,10.1016/0031-9422(96)00010-6,,,literal,521-32-4
15,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q27131867,literal,Dysoxylum malabaricum,literal,NLHQJXWYMZLQJY-TXNIMPHESA-N,literal,CC(=CCCC(C)(C1CCC2(C1CCC3C2(CCC4C3(CCC(C4(C)C)O)C)C)C)O)C,literal,578224-1,en,literal,dammarenediol-II,literal,10.1016/S0031-9422(00)00413-1,literal,CHEMBL478945,literal,14351-29-2
16,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q27131867,literal,Dysoxylum malabaricum,literal,NLHQJXWYMZLQJY-TXNIMPHESA-N,literal,CC(=CCCC(C)(C1CCC2(C1CCC3C2(CCC4C3(CCC(C4(C)C)O)C)C)C)O)C,literal,578224-1,en,literal,dammarenediol-II,literal,10.1016/S0031-9422(00)89542-4,literal,CHEMBL478945,literal,14351-29-2
17,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q27138612,literal,Dysoxylum malabaricum,literal,RQBNSDSKUAGBOI-ZNYSIYOKSA-N,literal,CC1(C2CCC3(C(C2(CCC1O)C)CCC4C3(CCC4C5(CCC(O5)C(C)(C)O)C)C)C)C,literal,578224-1,en,literal,cabraleadiol,literal,10.1002/(SICI)1097-458X(199602)34:2<146::AID-OMR850>3.0.CO;2-U,literal,CHEMBL3109461,,
18,uri,http://www.wikidata.org/entity/Q15545213,uri,http://www.wikidata.org/entity/Q83023861,literal,Dysoxylum acutangulum,literal,MSNMNLUHZBFJDF-YMILTQATSA-N,literal,O=C1C=C(OC2=CC(O)=CC(OC3OC(CO)C(O)C(O)C3O)=C12)C,literal,578040-1,en,literal,Schumanniofioside A,literal,10.1021/NP9003849,,,literal,128396-15-6
19,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q27138611,literal,Dysoxylum malabaricum,literal,XSQYWMLMQVUWSF-KATWBKOUSA-N,literal,CC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC4C5(CCC(O5)C(C)(C)O)C)C)C)C,literal,578224-1,en,literal,ocotillone,literal,10.1016/S0031-9422(00)89542-4,literal,CHEMBL224139,literal,19865-86-2
20,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q3743828,literal,Dysoxylum lenticellare,literal,QXNWVJOHUAQHLM-AZUAARDMSA-N,literal,CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C)C)O,literal,578199-1,en,literal,ferruginol,literal,10.1039/C39850000121,literal,CHEMBL197308,literal,514-62-5
21,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q63409374,literal,Dysoxylum malabaricum,literal,KZJWDPNRJALLNS-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,literal,578224-1,en,literal,"17-(5-ethyl-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1016/S0031-9422(99)00455-0,,,,
22,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q27115158,literal,Dysoxylum lenticellare,literal,CPGCVOVWHCWVTP-LJAQVGFWSA-N,literal,CCCCCCCCCCCCCCCCCCCC(CCCCCCCCC)O,literal,578199-1,en,literal,celidoniol,literal,10.1039/C39850000121,,,literal,2606-50-0
23,uri,http://www.wikidata.org/entity/Q15545478,uri,http://www.wikidata.org/entity/Q27138611,literal,Dysoxylum cauliflorum,literal,XSQYWMLMQVUWSF-KATWBKOUSA-N,literal,CC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC4C5(CCC(O5)C(C)(C)O)C)C)C)C,literal,578091-1,en,literal,ocotillone,literal,10.1016/S0040-4039(98)02657-4,literal,CHEMBL224139,literal,19865-86-2
24,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q27148149,literal,Dysoxylum lenticellare,literal,HUOOMAOYXQFIDQ-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)OC,literal,578199-1,en,literal,isoginkgetin,literal,10.1016/0031-9422(96)00010-6,literal,CHEMBL1208903,literal,548-19-6
25,uri,http://www.wikidata.org/entity/Q15545213,uri,http://www.wikidata.org/entity/Q27135833,literal,Dysoxylum acutangulum,literal,NCUJRUDLFCGVOE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C=C(C=C2O1)O)O,literal,578040-1,en,literal,"5,7-dihydroxy-2-methylchromone",literal,10.1021/NP9003849,literal,CHEMBL507707,literal,1013-69-0
26,uri,http://www.wikidata.org/entity/Q15545213,uri,http://www.wikidata.org/entity/Q6111106,literal,Dysoxylum acutangulum,literal,MOCVYVBNJQIVOV-TVQRCGJNSA-N,literal,O=C1C=C(OC=2C1=C(O)C=C(O)C2C3CCN(C)CC3O)C,literal,578040-1,en,literal,rohitukine,literal,10.1021/NP9003849,,,literal,71294-60-5
27,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q27138803,literal,Dysoxylum malabaricum,literal,KMTSRTXGLOZVER-NWZPQFJUSA-N,literal,CC12CCC(C1CCC3C2(CCC(C3(C)CCC(=O)OC)C(C)(C)O)C)C4(CCC(O4)C(C)(C)O)C,literal,578224-1,en,literal,methyl foveolate A,literal,10.1016/S0031-9422(00)89542-4,,,,
28,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q27106428,literal,Dysoxylum malabaricum,literal,NJICGAVMYWKCMW-GWJXCKMPSA-N,literal,CC(=CCCC(C)(C1CCC2(C1CCC3C2(CCC4C3(CCC(=O)C4(C)C)C)C)C)O)C,literal,578224-1,en,literal,Dipterocarpol,literal,10.1016/S0031-9422(00)00413-1,literal,CHEMBL224816,literal,471-69-2
29,uri,http://www.wikidata.org/entity/Q15544734,uri,http://www.wikidata.org/entity/Q104947474,literal,Dysoxylum gaudichaudianum,literal,BWOSIDQQDNBCDB-CKZBRMGCSA-N,literal,O=C(OC1C2OCC3(C)C(O)CC(OC(=O)C)C(C)(C4CC(OC(=O)C)C5(C(=CCC5C6COC(=O)C6)C14C)C)C23)C(=CC)C,literal,578141-1,en,literal,"[(1R,2R,4S,5S,6S,10R,11S,12R,15R,16R,18S,19R)-4,18-diacetyloxy-16-hydroxy-1,5,10,15-tetramethyl-6-[(3S)-5-oxooxolan-3-yl]-13-oxapentacyclo[10.6.1.02,10.05,9.015,19]nonadec-8-en-11-yl] (E)-2-methylbut-2-enoate",literal,10.1021/NP060398Y,,,,
30,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q105122388,literal,Dysoxylum lenticellare,literal,IXPXIZDMHJVFFO-KQPHXEKPSA-N,literal,O=C(OC)C=C1C23C(=CCC(OC)C2)CCN3CC4CC14C(=O)OC,literal,578199-1,en,literal,Lenticellarine,literal,10.1016/0031-9422(88)83018-8,,,,
31,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q105122388,literal,Dysoxylum lenticellare,literal,IXPXIZDMHJVFFO-KQPHXEKPSA-N,literal,O=C(OC)C=C1C23C(=CCC(OC)C2)CCN3CC4CC14C(=O)OC,literal,578199-1,en,literal,Lenticellarine,literal,10.1055/S-2007-969304,,,,
32,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q105122388,literal,Dysoxylum lenticellare,literal,IXPXIZDMHJVFFO-KQPHXEKPSA-N,literal,O=C(OC)C=C1C23C(=CCC(OC)C2)CCN3CC4CC14C(=O)OC,literal,578199-1,en,literal,Lenticellarine,literal,10.1002/PTR.2650040211,,,,
33,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q104667893,literal,Dysoxylum malabaricum,literal,CGWUACFNBONANS-RCFNASHMSA-N,literal,O=C(O)C1C(=C)C2CCC3(C)C(CCC4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C2(C)CC1,literal,578224-1,en,literal,"(3R,5S,8R,9R,10S,13R,14R,17S)-17-[(2S,5S)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-8,10,14-trimethyl-4-methylidene-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3-carboxylic acid",literal,10.1002/(SICI)1097-458X(199602)34:2<146::AID-OMR850>3.0.CO;2-U,,,,
34,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q104998327,literal,Dysoxylum lenticellare,literal,FNIVYNJSEINUKE-UHFFFAOYSA-N,literal,O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(OC)=C(C3)C4=C(O)C=5C(=O)C=C(OC5C=C4OC)C=6C=CC(O)=CC6,literal,578199-1,en,literal,"4'-O,7''-O-Dimethylerobustaflavone",literal,10.1016/0031-9422(96)00010-6,,,,
35,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q105124817,literal,Dysoxylum malabaricum,literal,JCGYBQRUVSZLCH-FDIVVELCSA-N,literal,O=C1CCC23CC43CCC5(C)C(CCC5(C)C4CCC2C1(C)C)C(C)CCC(O)C(O)(C)C,literal,578224-1,en,literal,"(1S,3R,8R,11S,12S,15R,16R)-15-[(2R,5R)-5,6-dihydroxy-6-methylheptan-2-yl]-7,7,12,16-tetramethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-one",literal,10.1016/S0031-9422(00)00413-1,,,,
36,uri,http://www.wikidata.org/entity/Q18083592,uri,http://www.wikidata.org/entity/Q110174498,literal,Dysoxylum ficiforme,literal,GHWLHGPBZCFOOC-KDBHVGBUSA-N,literal,OCC1(C)C(O)CCC2(C)C1CCC3(C)C2CCC4C(CCC43C)C5(OC(CC5)C(O)(C)C)C,literal,578123-1,en,literal,"(20S,24S)-20,24-Epoxydammarane-3alpha,25,28-triol",literal,10.1021/NP400700G,,,,
37,uri,http://www.wikidata.org/entity/Q18083592,uri,http://www.wikidata.org/entity/Q105285567,literal,Dysoxylum ficiforme,literal,VFSQXYZMHUBVJU-AESFUQAASA-N,literal,O=C(OC1C(OC(=O)C)C2(C3=CCC(C4=COC=C4)C3(C)CCC2C5(C=CC(=O)C(C)(C)C15)C)C)C,literal,578123-1,en,literal,"[(5R,6S,7S,8R,9R,10R,13R,17R)-7-acetyloxy-17-(furan-3-yl)-4,4,8,10,13-pentamethyl-3-oxo-5,6,7,9,11,12,16,17-octahydrocyclopenta[a]phenanthren-6-yl] acetate",literal,10.1016/S0031-9422(00)88877-9,,,,
38,uri,http://www.wikidata.org/entity/Q18083592,uri,http://www.wikidata.org/entity/Q110175083,literal,Dysoxylum ficiforme,literal,YESAZVXWVIEDQO-ALAXGYKUSA-N,literal,O=C(OCC)CCC1(C)C(CCC2(C)C1CCC3C(CCC32C)C4(OC(CC4)C(O)(C)C)C)C(O)(C)CO,literal,578123-1,en,literal,"ethyl 3-[(3S,3aR,5aR,6R,7R,9aR,9bR)-7-[(2S)-1,2-dihydroxypropan-2-yl]-3-[(2S,5R)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-6,9a,9b-trimethyl-1,2,3,3a,4,5,5a,7,8,9-decahydrocyclopenta[a]naphthalen-6-yl]propanoate",literal,10.1021/NP400700G,,,,
39,uri,http://www.wikidata.org/entity/Q15545478,uri,http://www.wikidata.org/entity/Q105150617,literal,Dysoxylum cauliflorum,literal,LEKUPXHLKIIVCR-FAKJQIDCSA-N,literal,O=C(O)CCC1(C)C(C(=C)C)CCC2(C)C1CCC3C(CCC32C)C4(OC(=O)CC4)C,literal,578091-1,en,literal,"3-[(3S,3aR,5aR,6S,7S,9aR,9bR)-6,9a,9b-trimethyl-3-[(2S)-2-methyl-5-oxooxolan-2-yl]-7-(prop-1-en-2-yl)-decahydrocyclopenta[a]naphthalen-6-yl]propanoic acid",literal,10.1016/S0040-4039(98)02657-4,,,,
40,uri,http://www.wikidata.org/entity/Q18083592,uri,http://www.wikidata.org/entity/Q110177123,literal,Dysoxylum ficiforme,literal,YQRDVNAQIGPOEY-OUNPKQSISA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CCC4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C1(C)CO,literal,578123-1,en,literal,"(4R,5R,8R,9R,10R,13R,14R,17S)-4-(hydroxymethyl)-17-[(2S,5R)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,8,10,14-tetramethyl-1,2,5,6,7,9,11,12,13,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",literal,10.1021/NP400700G,,,,
41,uri,http://www.wikidata.org/entity/Q15545478,uri,http://www.wikidata.org/entity/Q104402138,literal,Dysoxylum cauliflorum,literal,RQBNSDSKUAGBOI-VVGBCXFDSA-N,literal,OC1CCC2(C)C(CCC3(C)C2CCC4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C1(C)C,literal,578091-1,en,literal,CID 21575463,literal,10.1016/S0040-4039(98)02657-4,,,,
42,uri,http://www.wikidata.org/entity/Q15544734,uri,http://www.wikidata.org/entity/Q105022360,literal,Dysoxylum gaudichaudianum,literal,GWHCYEGDOGSJQJ-QPCDDRSESA-N,literal,O=C(OC1C2OCC3(C)C(O)CC(OC(=O)C)C(C)(C4CC(OC(=O)C)C5(C(=CCC5C6COC(=O)C6)C14C)C)C23)C=C(C)C(C)C,literal,578141-1,en,literal,"[(1R,2R,4S,5S,6S,10R,11S,12R,15R,16R,18S,19R)-4,18-diacetyloxy-16-hydroxy-1,5,10,15-tetramethyl-6-[(3S)-5-oxooxolan-3-yl]-13-oxapentacyclo[10.6.1.02,10.05,9.015,19]nonadec-8-en-11-yl] (E)-3,4-dimethylpent-2-enoate",literal,10.1021/NP060398Y,,,,
43,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q104397579,literal,Dysoxylum lenticellare,literal,CTIPZSOTSWIOPT-YSFZOSMKSA-N,literal,OC12CCC3C(C)(C)CCCC3(C)C2CCC(C)C1C=C,literal,578199-1,en,literal,beta-Hydroxysandaracopimarene,literal,10.1021/NP50054A004,,,,
44,uri,http://www.wikidata.org/entity/Q15544734,uri,http://www.wikidata.org/entity/Q105310962,literal,Dysoxylum gaudichaudianum,literal,WQTCOYZGFHLZHE-ARTRDUDQSA-N,literal,O=C(OC1C2OCC3(C)C(O)CC(OC(=O)C)C(C)(C4CC(OC(=O)C)C5(C(=CCC5C6COC(=O)C6)C14C)C)C23)C=7C=CC=CC7,literal,578141-1,en,literal,"[(1R,2R,4S,5S,6S,10R,11S,12R,15R,16R,18S,19R)-4,18-diacetyloxy-16-hydroxy-1,5,10,15-tetramethyl-6-[(3R)-5-oxooxolan-3-yl]-13-oxapentacyclo[10.6.1.02,10.05,9.015,19]nonadec-8-en-11-yl] benzoate",literal,10.1021/NP060398Y,,,,
45,uri,http://www.wikidata.org/entity/Q15544734,uri,http://www.wikidata.org/entity/Q110187031,literal,Dysoxylum gaudichaudianum,literal,WQTCOYZGFHLZHE-CJKMOTGTSA-N,literal,O=C(OC1C2OCC3(C)C(O)CC(OC(=O)C)C(C)(C4CC(OC(=O)C)C5(C(=CCC5C6COC(=O)C6)C14C)C)C23)C=7C=CC=CC7,literal,578141-1,en,literal,dysoxylin B,literal,10.1021/NP060398Y.S001,,,,
46,uri,http://www.wikidata.org/entity/Q15545561,uri,http://www.wikidata.org/entity/Q105217532,literal,Dysoxylum lenticellare,literal,QANHDQASCQVEMJ-CDXJDZJCSA-N,literal,O(C=1C=2OCOC2C=C3C1CCCN4CCC5=CC(OC)C(OC)CC354)C,literal,578199-1,en,literal,"(1S,19S,20R)-9,19,20-trimethoxy-5,7-dioxa-14-azapentacyclo[12.7.0.01,17.02,10.04,8]henicosa-2,4(8),9,17-tetraene",literal,10.1002/CHIN.198844329,,,,
47,uri,http://www.wikidata.org/entity/Q18083592,uri,http://www.wikidata.org/entity/Q110175202,literal,Dysoxylum ficiforme,literal,LRUQUTTZMVYITE-FENQSEDKSA-N,literal,O=C(OCC)CCC1(C)C(C(=C)C)CCC2(C)C1CCC3C(CCC32C)C4(OC(=O)CC4)C,literal,578123-1,en,literal,"ethyl 3-[(3S,3aR,5aR,6S,7S,9aR,9bR)-6,9a,9b-trimethyl-3-[(2S)-2-methyl-5-oxooxolan-2-yl]-7-prop-1-en-2-yl-1,2,3,3a,4,5,5a,7,8,9-decahydrocyclopenta[a]naphthalen-6-yl]propanoate",literal,10.1021/NP400700G,,,,
48,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q121802,literal,Dysoxylum malabaricum,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,578224-1,en,literal,beta-sitosterol,literal,10.1016/S0031-9422(00)00413-1,,,literal,64997-52-0
49,uri,http://www.wikidata.org/entity/Q15544671,uri,http://www.wikidata.org/entity/Q121802,literal,Dysoxylum malabaricum,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,578224-1,en,literal,beta-sitosterol,literal,10.1016/S0031-9422(00)89542-4,,,literal,64997-52-0
50,uri,http://www.wikidata.org/entity/Q15545213,uri,http://www.wikidata.org/entity/Q105210185,literal,Dysoxylum acutangulum,literal,PJWARXSHHFSDKD-ZMYBRWDISA-N,literal,O=C(OC1CN(C)C2OC3=CC(O)=C4C(=O)C=C(OC4=C3C1C2)C)C=5C=CC=CC5,literal,578040-1,en,literal,"[(1S,13S,16S)-9-hydroxy-5,14-dimethyl-7-oxo-4,12-dioxa-14-azatetracyclo[11.3.1.02,11.03,8]heptadeca-2(11),3(8),5,9-tetraen-16-yl] benzoate",literal,10.1021/NP9003849,,,,
51,uri,http://www.wikidata.org/entity/Q15545213,uri,http://www.wikidata.org/entity/Q104987753,literal,Dysoxylum acutangulum,literal,DSBBHVSUDLJUOE-ZKYNRCFLSA-N,literal,O=C(OC1CN(C)CCC1C=2C(O)=CC(O)=C3C(=O)C=C(OC32)C)C(=CC)C,literal,578040-1,en,literal,chrotacumine B,literal,10.1021/NP9003849,,,,
52,uri,http://www.wikidata.org/entity/Q15544734,uri,http://www.wikidata.org/entity/Q104947476,literal,Dysoxylum gaudichaudianum,literal,BWOSIDQQDNBCDB-MDIPRPFJSA-N,literal,O=C(OC1C2OCC3(C)C(O)CC(OC(=O)C)C(C)(C4CC(OC(=O)C)C5(C(=CCC5C6COC(=O)C6)C14C)C)C23)C(=CC)C,literal,578141-1,en,literal,"[(1R,2R,4S,5S,6S,10R,11S,12R,15R,16R,18S,19R)-4,18-diacetyloxy-16-hydroxy-1,5,10,15-tetramethyl-6-[(3R)-5-oxooxolan-3-yl]-13-oxapentacyclo[10.6.1.02,10.05,9.015,19]nonadec-8-en-11-yl] (E)-2-methylbut-2-enoate",literal,10.1021/NP060398Y,,,,
53,uri,http://www.wikidata.org/entity/Q18083592,uri,http://www.wikidata.org/entity/Q110176785,literal,Dysoxylum ficiforme,literal,YQRDVNAQIGPOEY-JCXZIUQVSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CCC4C(CCC43C)C5(OC(CC5)C(O)(C)C)C)C1(C)CO,literal,578123-1,en,literal,"(4R,5R,8R,9R,10R,13R,14R,17S)-4-(hydroxymethyl)-17-[(2S,5S)-5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-4,8,10,14-tetramethyl-1,2,5,6,7,9,11,12,13,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",literal,10.1021/NP400700G,,,,
54,uri,http://www.wikidata.org/entity/Q18083592,uri,http://www.wikidata.org/entity/Q110174497,literal,Dysoxylum ficiforme,literal,JZVZOANCEJLALY-CSIKZEOISA-N,literal,O=C(OC)CCC1(C)C(C(=C)C)CCC2(C)C1CCC3C(CCC32C)C4(OC(=O)CC4)C,literal,578123-1,en,literal,Methyl isoeichlerialactone,literal,10.1021/NP400700G,,,,
55,uri,http://www.wikidata.org/entity/Q18083592,uri,http://www.wikidata.org/entity/Q105168787,literal,Dysoxylum ficiforme,literal,MOCVYVBNJQIVOV-RNCFNFMXSA-N,literal,O=C1C=C(OC=2C1=C(O)C=C(O)C2C3CCN(C)CC3O)C,literal,578123-1,en,literal,CID 13422576,literal,10.1016/S0040-4020(01)90352-7,,,,
56,uri,http://www.wikidata.org/entity/Q18083592,uri,http://www.wikidata.org/entity/Q105168787,literal,Dysoxylum ficiforme,literal,MOCVYVBNJQIVOV-RNCFNFMXSA-N,literal,O=C1C=C(OC=2C1=C(O)C=C(O)C2C3CCN(C)CC3O)C,literal,578123-1,en,literal,CID 13422576,literal,10.1016/J.FITOTE.2009.08.010,,,,
