,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.type,structureLabel,refDOI.type,refDOI,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
10,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q27135732,literal,Kandelia candel,literal,XWYXUMDVQIOAPR-UWVGGRQHSA-N,literal,CC(C)CC1C(=O)NC(C(=O)N1)CC(C)C,literal,719761-1,literal,cyclo(L-leucyl-L-leucyl),literal,10.1021/NP0605891,en,literal,952-45-4,literal,CHEMBL1957404
11,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q418599,literal,Kandelia candel,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C(=O)O)O)O,literal,719761-1,literal,"3,4-dihydroxybenzoic acid",literal,10.1016/J.BMCL.2015.02.048,en,literal,99-50-3,literal,CHEMBL37537
12,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105285222,literal,Kandelia candel,literal,VFFGPZNMSGJRRP-MRVPVSSYSA-N,literal,O=C1OC(=CC=2C=C(OC)C=C(O)C12)CC(O)CCl,literal,719761-1,literal,Peniisocoumarin D,literal,10.1021/ACS.JNATPROD.7B01018,en,,,,
13,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105274135,literal,Kandelia candel,literal,UJRMJTIXXKZFGB-AHDKKFSPSA-N,literal,OCC1OC(OC2CC(=C(CCC(O)C)C(C)(C)C2)C)C(O)C(O)C1O,literal,719761-1,literal,"(S)-4-[(4R)-2,6,6-Trimethyl-4beta-(beta-D-glucopyranosyloxy)-1-cyclohexenyl]-2-butanol",literal,10.1016/J.BMCL.2015.02.048,en,,,,
14,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q23050136,literal,Kandelia candel,literal,PFTAWBLQPZVEMU-UKRRQHHQSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,719761-1,literal,(−)-epicatechin,literal,10.1016/J.BMCL.2015.02.048,en,literal,490-46-0,literal,CHEMBL583912
15,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q23050136,literal,Kandelia candel,literal,PFTAWBLQPZVEMU-UKRRQHHQSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,719761-1,literal,(−)-epicatechin,literal,10.1248/CPB.33.3142,en,literal,490-46-0,literal,CHEMBL583912
16,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105157439,literal,Kandelia candel,literal,LUHSAQXAWGYFFI-SLVUGFETSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(O)C2C4=C(O)C=C5OC(C6=CC=C(O)C(O)=C6)C(O)C(C7=CC(O)=C(O)C8=C7OC(C9=CC=C(O)C(O)=C9)C(O)C8)C5=C4O)C1,literal,719761-1,literal,"(2R,3R,4S)-2-(3,4-dihydroxyphenyl)-4-[(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,6-trihydroxy-3,4-dihydro-2H-chromen-8-yl]-6-[(2R,3R,4S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-4-yl]-3,4-dihydro-2H-chromene-3,5,7-triol",literal,10.1248/CPB.33.3142,en,,,,
17,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105218006,literal,Kandelia candel,literal,QBUCOEQUHYDMCX-WLKGZBLQSA-N,literal,O=C(OC1CC(=C2C(=O)C=C(C)C2C3OC(=O)C(C)C13)C)C=C(C)C,literal,719761-1,literal,Mehirugin C,literal,10.1021/NP300179C,en,,,,
18,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105263086,literal,Kandelia candel,literal,SXEONTJNLWOUBB-UPQOECPJSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(O)C2C4=C(O)C=C5OC(C6=CC=C(O)C(O)=C6)C(O)C(C=7C(O)=CC(O)=C8C7OC(C9=CC=C(O)C(O)=C9)C(O)C8)C5=C4O)C1,literal,719761-1,literal,"(2R,3R,4S)-2-(3,4-dihydroxyphenyl)-4-[(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-8-yl]-6-[(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-4-yl]-3,4-dihydro-2H-chromene-3,5,7-triol",literal,10.1248/CPB.33.3142,en,,,,
19,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105157438,literal,Kandelia candel,literal,LUHSAQXAWGYFFI-NPERESOHSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC=C(O)C(O)=C3)C(O)C2C4=C(O)C=C5OC(C6=CC=C(O)C(O)=C6)C(O)C(C7=CC(O)=C(O)C8=C7OC(C9=CC=C(O)C(O)=C9)C(O)C8)C5=C4O)C1,literal,719761-1,literal,"(2R,3R,4S)-2-(3,4-dihydroxyphenyl)-4-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,6-trihydroxy-3,4-dihydro-2H-chromen-8-yl]-6-[(2R,3R,4S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-4-yl]-3,4-dihydro-2H-chromene-3,5,7-triol",literal,10.1248/CPB.33.3142,en,,,,
20,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q104983749,literal,Kandelia candel,literal,DKTDHUGOEJFFSN-PJIJBLCYSA-N,literal,O=C1OC2=CC(O)=C3C(=C2C(C4=CC=C(O)C(O)=C4)C1)CC(C5=CC=C(O)C(O)=C5)C(O)C3,literal,719761-1,literal,cinchonain I a,literal,10.1248/CPB.33.3142,en,,,,
21,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q23058965,literal,Kandelia candel,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,literal,719761-1,literal,nictoflorin,literal,10.1016/J.BMCL.2015.02.048,en,literal,17650-84-9,literal,CHEMBL498879
22,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105152986,literal,Kandelia candel,literal,LKCOZWLUAKSRQM-IBUUURQNSA-N,literal,O=C1OC2=CC(O)=C3C(OC(C4=CC=C(O)C(O)=C4)C(O)C3)=C2C(C5=CC=C(O)C(O)=C5)C1,literal,719761-1,literal,cinchonain-ib,literal,10.1248/CPB.33.3142,en,literal,85022-69-1,,
23,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105139049,literal,Kandelia candel,literal,KDAHZWKHYACWHQ-XDTLVQLUSA-N,literal,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC1=O,literal,719761-1,literal,Cyclo[Tyr-Ile-],literal,10.1021/NP0605891,en,,,,
24,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q72479982,literal,Kandelia candel,literal,XMOCLSLCDHWDHP-SWLSCSKDSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,literal,719761-1,literal,(+)-gallocatechin,literal,10.1248/CPB.33.3142,en,literal,970-73-0,,
25,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105282369,literal,Kandelia candel,literal,UZOJHXFWJFSFAI-VIFPVBQESA-N,literal,O=C1CNC(=O)C(Cc2ccccc2)N1,literal,719761-1,literal,"(3S)-3-benzyl-3,6-dihydropyrazine-2,5-diol",literal,10.1021/NP0605891,en,,,,
26,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105262980,literal,Kandelia candel,literal,SWYRVCGNMNAFEK-PUVRWCMWSA-N,literal,O=C1C=C(C)C(O)(C=CC(OC2OC(CO)C(O)C(O)C2O)C)C(C)(C)C1,literal,719761-1,literal,"(4S)-4-hydroxy-3,5,5-trimethyl-4-[(1E,3S)-3-{[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}but-1-en-1-yl]cyclohex-2-en-1-one",literal,10.1016/J.BMCL.2015.02.048,en,literal,185414-25-9,,
27,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q5120191,literal,Kandelia candel,literal,LKCOZWLUAKSRQM-UMAWSMADSA-N,literal,O=C1OC2=CC(O)=C3C(OC(C4=CC=C(O)C(O)=C4)C(O)C3)=C2C(C5=CC=C(O)C(O)=C5)C1,literal,719761-1,literal,Cinchonain-Ib,literal,10.1248/CPB.33.3142,en,literal,85022-69-1,literal,CHEMBL401058
28,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105186872,literal,Kandelia candel,literal,NWZBNZUABGSPSN-OVVQSFIRSA-N,literal,O=C1OC2=CC(O)=C3C(OC(C4=CC=C(O)C(O)=C4)C(O)C3C=5C(O)=CC(O)=C6C5OC(C7=CC=C(O)C(O)=C7)C(O)C6)=C2C(C8=CC=C(O)C(O)=C8)C1,literal,719761-1,literal,"(4S)-4beta,6alpha-Bis(3,4-dihydroxyphenyl)-7alpha,9-dihydroxy-8beta-[(2R)-2alpha-(3,4-dihydroxyphenyl)-3beta,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-8-yl]-2,3,4,6,7,8-hexahydro-1,5-dioxaphenanthrene-2-one",literal,10.1248/CPB.33.3142,en,,,,
29,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q23418564,literal,Kandelia candel,literal,UIDGLYUNOUKLBM-GEBJFKNCSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O,literal,719761-1,literal,narcissin,literal,10.1016/J.BMCL.2015.02.048,en,literal,604-80-8,literal,CHEMBL258394
30,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q414116,literal,Kandelia candel,literal,QAIPRVGONGVQAS-DUXPYHPUSA-N,literal,C1=CC(=C(C=C1C=CC(=O)O)O)O,literal,719761-1,literal,trans-caffeic acid,literal,10.1016/J.BMCL.2015.02.048,en,literal,331-39-5,literal,CHEMBL145
31,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q104970822,literal,Kandelia candel,literal,CVKPNDGDFOIINI-NVPYSNMXSA-N,literal,O=C1OC(=CC=2C=C(OC)C=C(O)C12)C3C(C(=O)OC)C(C(=O)OC)C3C=4OC(=O)C=5C(O)=CC(OC)=CC5C4,literal,719761-1,literal,Peniisocoumarin A,literal,10.1021/ACS.JNATPROD.7B01018,en,,,,
32,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q6086296,literal,Kandelia candel,literal,OVSQVDMCBVZWGM-QSOFNFLRSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,literal,719761-1,literal,isoquercetin,literal,10.1016/J.BMCL.2015.02.048,en,literal,482-35-9,literal,CHEMBL250450
33,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q27284313,literal,Kandelia candel,literal,QONYNSMAVSRIRD-UPQAZBFISA-N,literal,CC1C2C(CC(=C3C(C2OC1=O)C(=CC3=O)C)C)OC(=O)C,literal,719761-1,literal,matricarin,literal,10.1021/NP300179C,en,literal,5989-43-5,literal,CHEMBL2087220
34,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105217295,literal,Kandelia candel,literal,QAALPZMRHLRTRD-ZCFIWIBFSA-N,literal,O=C1OC(=CC=2C(O)=C(OC)C=C(O)C12)CC(O)CO,literal,719761-1,literal,Peniisocoumarin I,literal,10.1021/ACS.JNATPROD.7B01018,en,,,,
35,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q27105694,literal,Kandelia candel,literal,JESPWQGCCOLVKQ-AVFWISQGSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC=C(C=C5)O)O)O)O)C6=CC=C(C=C6)O)O,literal,719761-1,literal,afzelechin-(4α→8)-afzelechin,literal,10.1248/CPB.33.3142,en,literal,101339-37-1,,
36,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q23068576,literal,Kandelia candel,literal,RSYUFYQTACJFML-DZGCQCFKSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O,literal,719761-1,literal,afzelechin,literal,10.1248/CPB.33.3142,en,literal,2545-00-8,literal,CHEMBL3437595
37,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q5121058,literal,Kandelia candel,literal,BYSRPHRKESMCPO-LQNPQWRQSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=C5C6C(C(OC7=CC(=CC(=C67)O)O)(OC5=CC(=C34)O)C8=CC(=C(C=C8)O)O)O)C9=CC(=C(C=C9)O)O)O)O)O)C1=CC(=C(C=C1)O)O)O,literal,719761-1,literal,cinnamtannin b1,literal,10.1248/CPB.33.3142,en,literal,88082-60-4,literal,CHEMBL540956
38,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q82240425,literal,Kandelia candel,literal,ZRLVJNQOEORYIS-XKNYDFJKSA-N,literal,CCC(C)C1NC(=O)C(C(C)CC)NC1=O,literal,719761-1,literal,ZINC04026030,literal,10.1021/NP0605891,en,literal,35712-77-7,,
39,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q27103792,literal,Kandelia candel,literal,WEKCEGQSIIQPAQ-IRBNZIFYSA-N,literal,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)OC5C(C(C(C(O5)CO)O)O)O)OC,literal,719761-1,literal,(+)-syringaresinol beta-D-glucoside,literal,10.1016/J.BMCL.2015.02.048,en,literal,7374-79-0,literal,CHEMBL1077080
40,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q104987596,literal,Kandelia candel,literal,DRRPONQYYUWLRC-WBMJQRKESA-N,literal,O=C(OC)C(=C)C1CC2=C(C(=O)C=CC2(C)CC1)C,literal,719761-1,literal,"2-(2,4a,5,6,7,8-Hexahydro-1,4abeta-dimethyl-2-oxonaphthalene-7beta-yl)acrylic acid methyl ester",literal,10.1021/NP300179C,en,,,,
41,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105221304,literal,Kandelia candel,literal,QICJRPKJCWDGPR-VWNGEHADSA-N,literal,O=C1OC2=C(C(O)=C3C(OC(C4=CC=C(O)C(O)=C4)C(O)C3C=5C(O)=CC(O)=C6C5OC(C7=CC=C(O)C(O)=C7)C(O)C6)=C2C(C8=CC=C(O)C(O)=C8)C1)C9C=%10C(O)=CC(O)=CC%10OC(C%11=CC=C(O)C(O)=C%11)C9O,literal,719761-1,literal,Q105221304,literal,10.1248/CPB.33.3142,,,,,
42,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q27256349,literal,Kandelia candel,literal,ORLHWDAVUBPRKN-ZETCQYMHSA-N,literal,CC(CC1=CC2=CC(=CC(=C2C(=O)O1)O)OC)O,literal,719761-1,literal,diaporthin,literal,10.1021/ACS.JNATPROD.7B01018,en,literal,10532-39-5,,
43,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105146253,literal,Kandelia candel,literal,KUODBSWFMJMVJV-AVFWISQGSA-N,literal,OC1=CC=C(C=C1)C2OC=3C=C(O)C=C(O)C3C(C=4C(O)=CC(O)=C5C4OC(C6=CC=C(O)C(O)=C6)C(O)C5)C2O,literal,719761-1,literal,"(+)-Afzelechin-(4alpha,8)-(+)-catechin",literal,10.1248/CPB.33.3142,en,,,,
44,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105146258,literal,Kandelia candel,literal,KUODBSWFMJMVJV-VUGKQVTMSA-N,literal,OC1=CC=C(C=C1)C2OC=3C=C(O)C=C(O)C3C(C=4C(O)=CC(O)=C5C4OC(C6=CC=C(O)C(O)=C6)C(O)C5)C2O,literal,719761-1,literal,"(2R,3R)-2-(3,4-dihydroxyphenyl)-8-[(2R,3S,4S)-3,5,7-trihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-4-yl]-3,4-dihydro-2H-chromene-3,5,7-triol",literal,10.1248/CPB.33.3142,en,,,,
45,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q418599,literal,Kandelia candel,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,c1cc(c(cc1C(=O)O)O)O,literal,719761-1,literal,"3,4-dihydroxybenzoic acid",literal,10.1016/J.BMCL.2015.02.048,en,literal,99-50-3,literal,CHEMBL37537
46,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105192633,literal,Kandelia candel,literal,OIOFMCKFBHNNEQ-NNXGFBNLSA-N,literal,O=C1OC2=CC(O)=C3C(OC(C4=CC=C(O)C(O)=C4)C(O)C3C=5C(O)=CC(O)=C6C5OC(C7=CC=C(O)C(O)=C7)C(O)C6C=8C(O)=CC(O)=C9C8OC(C%10=CC=C(O)C(O)=C%10)C(O)C9)=C2C(C%11=CC=C(O)C(O)=C%11)C1,literal,719761-1,literal,Q105192633,literal,10.1248/CPB.33.3142,,,,,
47,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q7247556,literal,Kandelia candel,literal,MOJZMWJRUKIQGL-XILRTYJMSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=C(C(=CC(=C34)O)O)C5C(C(OC6=CC(=CC(=C56)O)O)C7=CC(=C(C=C7)O)O)O)C8=CC(=C(C=C8)O)O)O)O)O)C9=CC(=C(C=C9)O)O)O,literal,719761-1,literal,procyanidin C1,literal,10.1248/CPB.33.3142,en,literal,37064-30-5,literal,CHEMBL290632
48,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105139992,literal,Kandelia candel,literal,KEIZXGINFPDITQ-GEBJFKNCSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(OC)=C(O)C5,literal,719761-1,literal,"5,7-Dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-(((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-((((2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyltetrahydro-2H-pyran-2-yl)oxy)methyl)tetrahydro-2H-pyran-2-yl)oxy)-4H-chromen-4-one",literal,10.1016/J.BMCL.2015.02.048,en,,,,
49,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q104946400,literal,Kandelia candel,literal,BUYZWYKJFCKQNR-LNEBKTTKSA-N,literal,CC(C)CC1NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CC(C)C)OC1=O,literal,719761-1,literal,cyclo[Gly-D-Leu-OLeu-Gly-Val-Phe],literal,10.1021/NP0605891,en,,,,
50,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105348610,literal,Kandelia candel,literal,YHTLEEMONFFJCU-LNEBKTTKSA-N,literal,CC(C)CC1NC(=O)CNC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CC(C)C)OC1=O,literal,719761-1,literal,cyclo[Gly-D-Leu-OLeu-Gly-Val-Tyr],literal,10.1021/NP0605891,en,,,,
51,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q104936641,literal,Kandelia candel,literal,BINZCYYNWOVDRD-MRVPVSSYSA-N,literal,O=C1OC(=CC=2C=C(OC)C=C(O)C12)CC(O)CO,literal,719761-1,literal,Diaportinol,literal,10.1021/ACS.JNATPROD.7B01018,en,,,,
52,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q27145528,literal,Kandelia candel,literal,CQLRUIIRRZYHHS-LFXZADKFSA-N,literal,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,literal,719761-1,literal,isorhamnetin 3-O-glucoside,literal,10.1016/J.BMCL.2015.02.048,en,literal,5041-82-7,literal,CHEMBL234316
53,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q105007243,literal,Kandelia candel,literal,GENSLUDVKWKQMX-STQMWFEESA-N,literal,CC(C)CC1NC(=O)C(Cc2ccc(O)cc2)NC1=O,literal,719761-1,literal,Cis-Cyclo(Leucyl-Tyrosyl),literal,10.1021/NP0605891,en,,,,
54,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q7247551,literal,Kandelia candel,literal,XFZJEEAOWLFHDH-UKWJTHFESA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,literal,719761-1,literal,procyanidin B1,literal,10.1248/CPB.33.3142,en,literal,20315-25-7,literal,CHEMBL504937
55,uri,http://www.wikidata.org/entity/Q3847237,uri,http://www.wikidata.org/entity/Q104970823,literal,Kandelia candel,literal,CVKPNDGDFOIINI-WAPCQROESA-N,literal,O=C1OC(=CC=2C=C(OC)C=C(O)C12)C3C(C(=O)OC)C(C(=O)OC)C3C=4OC(=O)C=5C(O)=CC(OC)=CC5C4,literal,719761-1,literal,Peniisocoumarin B,literal,10.1021/ACS.JNATPROD.7B01018,en,,,,
