,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id,structure_cas.type,structure_cas
16,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q27136413,literal,Ophioglossum pedunculosum,literal,XEHNPVYZNPRTMA-GZKNRDGBSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)O,literal,17167850-1,en,literal,3-O-methylquercetin 7-O-beta-glucopyranosyl-4'-O-beta-D-glucopyranoside,literal,10.1021/NP100745Z,literal,CHEMBL1773610,literal,47858-32-2
17,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q104945382,literal,Helminthostachys zeylanica,literal,BSQVPHTUBYDQRC-NSYGIPOTSA-N,literal,O=C1C=2OC3=CC(O)=C4OC5(C)CCCC(C)(C)C5CC4=C3C2OC=6C=C(O)C=C(O)C16,literal,17116690-1,en,literal,"(4R,9S)-12,19,21-trihydroxy-5,5,9-trimethyl-10,15,24-trioxahexacyclo[12.11.0.0²,¹¹.0⁴,⁹.0¹⁶,²⁵.0¹⁸,²³]pentacosa-1(14),2(11),12,16(25),18,20,22-heptaen-17-one",literal,10.1021/NP900148A,,,,
18,uri,http://www.wikidata.org/entity/Q15248500,uri,http://www.wikidata.org/entity/Q27136409,literal,Ophioglossum petiolatum,literal,XTPXAOSAGWJNDB-VQIXPAPJSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)CO)O)OC4C(C(C(C(O4)CO)O)O)O,literal,17167890-1,en,literal,ophioglonol 4'-O-beta-D-glucopyranoside,literal,10.1021/NP0401819,literal,CHEMBL1773609,literal,850754-69-7
19,uri,http://www.wikidata.org/entity/Q15248500,uri,http://www.wikidata.org/entity/Q105376015,literal,Ophioglossum petiolatum,literal,ZHTTWVRMGWQEOH-UHFFFAOYSA-N,literal,O=C1C(O)=C(OC=2C1=C(O)C=C(O)C2CC=C(C)C)C=3C=CC(O)=C(O)C3,literal,17167890-1,en,literal,8-Prenylquercetin,literal,10.1021/NP0401819,,,literal,143724-75-8
20,uri,http://www.wikidata.org/entity/Q781270,uri,http://www.wikidata.org/entity/Q104193930,literal,Ophioglossum,literal,OXGUCUVFOIWWQJ-UHFFFAOYSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,literal,17167210-1,en,literal,quercitrin,literal,10.1021/NP0401819,,,,
21,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q27136413,literal,Ophioglossum costatum,literal,XEHNPVYZNPRTMA-GZKNRDGBSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)O,literal,17167400-1,en,literal,3-O-methylquercetin 7-O-beta-glucopyranosyl-4'-O-beta-D-glucopyranoside,literal,10.1021/NP100745Z,literal,CHEMBL1773610,literal,47858-32-2
22,uri,http://www.wikidata.org/entity/Q15248500,uri,http://www.wikidata.org/entity/Q105247273,literal,Ophioglossum petiolatum,literal,RXSHFSRFAWYPKN-RCYOQAAGSA-N,literal,O=C1C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C=C2OC=4C=5C=CC(O)=C(O)C5OCC14,literal,17167890-1,en,literal,Isoophioglunin 7-O-beta-D-glucopyranoside,literal,10.1021/NP0401819,,,,
23,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105322498,literal,Helminthostachys zeylanica,literal,WYRBYPPKPYWQQK-NSYGIPOTSA-N,literal,O=C1C=2OC3=CC(O)=C4OC5(C=CCC(C)(C)C5CC4=C3C2OC=6C=C(O)C=C(O)C16)C,literal,17116690-1,en,literal,"(4R,9S)-12,19,21-trihydroxy-5,5,9-trimethyl-10,15,24-trioxahexacyclo[12.11.0.0²,¹¹.0⁴,⁹.0¹⁶,²⁵.0¹⁸,²³]pentacosa-1(14),2(11),7,12,16(25),18,20,22-octaen-17-one",literal,10.1021/NP900148A,,,,
24,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105186172,literal,Helminthostachys zeylanica,literal,NVDNWXIJCXLGEI-LWZQCQJSSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C3=C(OC4(C)CCCC(C)(C)C4C3)C2,literal,17116690-1,en,literal,Ugonstilbene B,literal,10.1055/S-2003-45112,,,,
25,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q110193481,literal,Helminthostachys zeylanica,literal,PFXULLDGLDNOOD-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C(=C(O)C2)CC3C(=CCCC3(C)C)C,literal,17116690-1,en,literal,"5-[2-(4-Hydroxyphenyl)ethenyl]-2-[(2,6,6-trimethylcyclohex-2-en-1-yl)methyl]benzene-1,3-diol",literal,10.1055/S-2003-45112,,,,
26,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q23068616,literal,Ophioglossum pedunculosum,literal,WEPBGSIAWZTEJR-UHFFFAOYSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,literal,17167850-1,en,literal,"3',4',5,7-tetrahydroxy-3-methoxyflavone",literal,10.1021/NP0401819,literal,CHEMBL163316,literal,1486-70-0
27,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q23068616,literal,Ophioglossum pedunculosum,literal,WEPBGSIAWZTEJR-UHFFFAOYSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,literal,17167850-1,en,literal,"3',4',5,7-tetrahydroxy-3-methoxyflavone",literal,10.1021/NP100745Z,literal,CHEMBL163316,literal,1486-70-0
28,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105162453,literal,Helminthostachys zeylanica,literal,MEWJXXAKBKFVOS-VOTSOKGWSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(=C2)CC3C(=CCCC3(C)C)C)C1,literal,17116690-1,en,literal,"5-[(1E)-2-{4-hydroxy-3-[(2,6,6-trimethylcyclohex-2-en-1-yl)methyl]phenyl}ethenyl]benzene-1,3-diol",literal,10.1055/S-2003-45112,,,,
29,uri,http://www.wikidata.org/entity/Q92854916,uri,http://www.wikidata.org/entity/Q105174869,literal,Sceptridium ternatum,literal,MYFQBSFOYRALBJ-VADOKVSRSA-N,literal,OC1=CC=CC(=C1O)CCC=2C=CC=3OC(C=CC3C2)(C)CCC=C(C)CO,literal,77093914-1,en,literal,"3-[2-[(2S)-2-[(3E)-5-Hydroxy-4-methyl-3-pentenyl]-2-methyl-2H-1-benzopyran-6-yl]ethyl]-1,2-benzenediol",literal,10.1248/CPB.34.3727,,,,
30,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q115951785,literal,Helminthostachys zeylanica,literal,NKZVXBLXJXFAAZ-UHFFFAOYSA-N,literal,O=C1C=C(OC=2C1=C(O)C=C3OCC4CCCC(C)(C)C4CC32)C=5C=CC(O)=C(O)C5,literal,17116690-1,en,literal,Ugonin A,literal,10.1248/CPB.21.1849,,,,
31,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105222638,literal,Helminthostachys zeylanica,literal,QJGHPSMBMKFFEE-JTQLQIEISA-N,literal,O=C1C(OC)=C(OC=2C1=C(O)C=C3OC(C)C(C32)(C)C)C=4C=CC(O)=CC4,literal,17116690-1,en,literal,"(8S)-5-hydroxy-2-(4-hydroxyphenyl)-3-methoxy-8,9,9-trimethyl-8H-furo[2,3-h]chromen-4-one",literal,10.1248/CPB.21.1851,,,,
32,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105222638,literal,Helminthostachys zeylanica,literal,QJGHPSMBMKFFEE-JTQLQIEISA-N,literal,O=C1C(OC)=C(OC=2C1=C(O)C=C3OC(C)C(C32)(C)C)C=4C=CC(O)=CC4,literal,17116690-1,en,literal,"(8S)-5-hydroxy-2-(4-hydroxyphenyl)-3-methoxy-8,9,9-trimethyl-8H-furo[2,3-h]chromen-4-one",literal,10.1248/CPB.21.1849,,,,
33,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q23068616,literal,Ophioglossum costatum,literal,WEPBGSIAWZTEJR-UHFFFAOYSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,literal,17167400-1,en,literal,"3',4',5,7-tetrahydroxy-3-methoxyflavone",literal,10.1021/NP0401819,literal,CHEMBL163316,literal,1486-70-0
34,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q23068616,literal,Ophioglossum costatum,literal,WEPBGSIAWZTEJR-UHFFFAOYSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,literal,17167400-1,en,literal,"3',4',5,7-tetrahydroxy-3-methoxyflavone",literal,10.1021/NP100745Z,literal,CHEMBL163316,literal,1486-70-0
35,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q104400837,literal,Helminthostachys zeylanica,literal,DVUORASKJFBCTF-BKMJKUGQSA-N,literal,O=C1C=C(OC=2C=C(OC)C3=C(OC4(C)CCCC(C)(C)C4C3)C12)C=5C=CC(O)=C(O)C5,literal,17116690-1,en,literal,ugonin L,literal,10.1021/NP900148A,,,,
36,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q104400837,literal,Helminthostachys zeylanica,literal,DVUORASKJFBCTF-BKMJKUGQSA-N,literal,O=C1C=C(OC=2C=C(OC)C3=C(OC4(C)CCCC(C)(C)C4C3)C12)C=5C=CC(O)=C(O)C5,literal,17116690-1,en,literal,ugonin L,literal,10.1016/J.PHYTOCHEM.2003.09.009,,,,
37,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q104916868,literal,Helminthostachys zeylanica,literal,AQJAMTGCKVBGAZ-NSYGIPOTSA-N,literal,O=C1C=C2OC3=C(O)C=4C(O)=CC(O)=CC4OC3=C2C5=C1OC6(C=CCC(C)(C)C6C5)C,literal,17116690-1,en,literal,Ugonin O,literal,10.1021/NP900148A,,,,
38,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q409478,literal,Helminthostachys zeylanica,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,17116690-1,en,literal,quercetin,literal,10.1021/NP900148A,literal,CHEMBL50,literal,117-39-5
39,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q76422706,literal,Helminthostachys zeylanica,literal,QEGKZPOCQRZIAS-INIZCTEOSA-N,literal,O=C1C2=C(O)C=C(O)C(=C2OC(C3=CC=C(O)C=C3)C1)C(C=C)(C)C,literal,17116690-1,en,literal,"5,7,4'-Trihydroxy-8-(1,1-dimethylallyl)flavanone",literal,10.1016/J.PHYTOCHEM.2003.09.009,,,,
40,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q27136356,literal,Ophioglossum costatum,literal,OKDKCOPTHQRHSA-VQIXPAPJSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)CO)O)O,literal,17167400-1,en,literal,pedunculosumoside G,literal,10.1021/NP100745Z,,,literal,1283600-09-8
41,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q27136407,literal,Ophioglossum pedunculosum,literal,NWYYMLNNXGJOKK-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)CO)O)O,literal,17167850-1,en,literal,ophioglonol,literal,10.1021/NP100745Z,literal,CHEMBL1773608,literal,850894-19-8
42,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105280754,literal,Helminthostachys zeylanica,literal,UXFOPNAVDQIGLR-IBGZPJMESA-N,literal,O=C1C=C(OC=2C=C(OC)C(=C(O)C12)CC3C(=O)CCCC3(C)C)C=4C=CC(OC(=O)C)=C(OC(=O)C)C4,literal,17116690-1,en,literal,"[2-acetyloxy-4-[6-[[(1R)-2,2-dimethyl-6-oxocyclohexyl]methyl]-5-hydroxy-7-methoxy-4-oxochromen-2-yl]phenyl] acetate",literal,10.1016/J.PHYTOCHEM.2003.09.009,,,,
43,uri,http://www.wikidata.org/entity/Q15248500,uri,http://www.wikidata.org/entity/Q23068616,literal,Ophioglossum petiolatum,literal,WEPBGSIAWZTEJR-UHFFFAOYSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,literal,17167890-1,en,literal,"3',4',5,7-tetrahydroxy-3-methoxyflavone",literal,10.1021/NP0401819,literal,CHEMBL163316,literal,1486-70-0
44,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105372407,literal,Helminthostachys zeylanica,literal,ZDMLVDJENNJFML-KRWDZBQOSA-N,literal,O=C1C(O)=C(OC2=CC(O)=C(C(O)=C12)CC3C(=CCCC3(C)C)C)C=4C=CC(O)=CC4,literal,17116690-1,en,literal,Ugonin G,literal,10.1016/J.PHYTOCHEM.2003.09.009,,,,
45,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q27136350,literal,Ophioglossum pedunculosum,literal,XWEFVEFGSLLUFG-LKAUHASFSA-N,literal,CC(=CCC1=C(C(=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)CO)O)OC6C(C(C(C(O6)CO)O)O)O)C,literal,17167850-1,en,literal,pedunculosumoside A,literal,10.1021/NP100745Z,literal,CHEMBL1773496,literal,1283600-03-2
46,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q27136407,literal,Ophioglossum costatum,literal,NWYYMLNNXGJOKK-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)CO)O)O,literal,17167400-1,en,literal,ophioglonol,literal,10.1021/NP100745Z,literal,CHEMBL1773608,literal,850894-19-8
47,uri,http://www.wikidata.org/entity/Q10938376,uri,http://www.wikidata.org/entity/Q105174869,literal,Botrychium ternatum,literal,MYFQBSFOYRALBJ-VADOKVSRSA-N,literal,OC1=CC=CC(=C1O)CCC=2C=CC=3OC(C=CC3C2)(C)CCC=C(C)CO,literal,30394895-2,en,literal,"3-[2-[(2S)-2-[(3E)-5-Hydroxy-4-methyl-3-pentenyl]-2-methyl-2H-1-benzopyran-6-yl]ethyl]-1,2-benzenediol",literal,10.1248/CPB.34.3727,,,,
48,uri,http://www.wikidata.org/entity/Q15248500,uri,http://www.wikidata.org/entity/Q104952866,literal,Ophioglossum petiolatum,literal,CBVYNPBPPIHKOV-UHFFFAOYSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C=3C=CC(O)=C(O)C3)=C1COCC=C(C)C,literal,17167890-1,en,literal,Ophioglonol prenyl ether,literal,10.1021/NP0401819,,,,
49,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q27136350,literal,Ophioglossum costatum,literal,XWEFVEFGSLLUFG-LKAUHASFSA-N,literal,CC(=CCC1=C(C(=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)CO)O)OC6C(C(C(C(O6)CO)O)O)O)C,literal,17167400-1,en,literal,pedunculosumoside A,literal,10.1021/NP100745Z,literal,CHEMBL1773496,literal,1283600-03-2
50,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105154818,literal,Helminthostachys zeylanica,literal,LONDNVXJGNYQEO-AWEZNQCLSA-N,literal,O=C1C=2OC3=CC(O)=C(O)C(=C3C2OC=4C=C(O)C=C(O)C14)CC5C(=CCCC5(C)C)C,literal,17116690-1,en,literal,"4,6,13,14-tetrahydroxy-12-{[(1R)-2,6,6-trimethylcyclohex-2-en-1-yl]methyl}-9,17-dioxatetracyclo[8.7.0.0³,⁸.0¹¹,¹⁶]heptadeca-1(10),3,5,7,11(16),12,14-heptaen-2-one",literal,10.1021/NP900148A,,,,
51,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q27136351,literal,Ophioglossum costatum,literal,HTSBCGPVSFENKR-LMYGLBCJSA-N,literal,CC(=CCC1=C(C(=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)CO)O)OC5C(C(C(C(O5)CO)O)O)O)C,literal,17167400-1,en,literal,pedunculosumoside B,literal,10.1021/NP100745Z,,,literal,1283600-04-3
52,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q115952266,literal,Helminthostachys zeylanica,literal,KITUBOBTRYFYBY-UHFFFAOYSA-N,literal,O=C1C2=C(O)C=C3OC(C)C(C3=C2OC(C4=CC=C(O)C=C4)C1)(C)C,literal,17116690-1,en,literal,Ugonin D,literal,10.1248/CPB.21.1849,,,,
53,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q110193169,literal,Helminthostachys zeylanica,literal,MEWJXXAKBKFVOS-UHFFFAOYSA-N,literal,OC=1C=C(O)C=C(C=CC2=CC=C(O)C(=C2)CC3C(=CCCC3(C)C)C)C1,literal,17116690-1,en,literal,"5-[2-[4-Hydroxy-3-[(2,6,6-trimethylcyclohex-2-en-1-yl)methyl]phenyl]ethenyl]benzene-1,3-diol",literal,10.1055/S-2003-45112,,,,
54,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q104400835,literal,Helminthostachys zeylanica,literal,ROCKAKPPZWGROR-QGZVFWFLSA-N,literal,O=C1C=C(OC=2C=C(OC)C(=C(O)C12)CC3C(=C)CCCC3(C)C)C=4C=CC(O)=C(O)C4,literal,17116690-1,en,literal,"2-(3,4-Dihydroxyphenyl)-6-[[(1S)-2,2-dimethyl-6-methylidenecyclohexyl]methyl]-5-hydroxy-7-methoxychromen-4-one",literal,10.1021/NP900148A,,,,
