,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id,structure_cas.type,structure_cas
10,uri,http://www.wikidata.org/entity/Q2883428,uri,http://www.wikidata.org/entity/Q105235680,literal,Fraxinus chinensis,literal,RFWGABANNQMHMZ-UHFFFAOYSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C(O)=C3,literal,608969-1,en,literal,"methyl 4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",literal,10.1016/S0031-9422(00)00319-8,,,,
11,uri,http://www.wikidata.org/entity/Q2883428,uri,http://www.wikidata.org/entity/Q105235680,literal,Fraxinus chinensis,literal,RFWGABANNQMHMZ-UHFFFAOYSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C(O)=C3,literal,608969-1,en,literal,"methyl 4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",literal,10.1016/0031-9422(75)85070-9,,,,
12,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q105235680,literal,Fraxinus japonica,literal,RFWGABANNQMHMZ-UHFFFAOYSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C(O)=C3,literal,609055-1,en,literal,"methyl 4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",literal,10.1016/S0031-9422(97)00790-5,,,,
13,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q105235680,literal,Fraxinus japonica,literal,RFWGABANNQMHMZ-UHFFFAOYSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C(O)=C3,literal,609055-1,en,literal,"methyl 4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",literal,10.1016/S0031-9422(00)89092-5,,,,
14,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q105235680,literal,Fraxinus japonica,literal,RFWGABANNQMHMZ-UHFFFAOYSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C(O)=C3,literal,609055-1,en,literal,"methyl 4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",literal,10.1016/S0031-9422(98)00097-1,,,,
15,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q105235680,literal,Fraxinus japonica,literal,RFWGABANNQMHMZ-UHFFFAOYSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C(O)=C3,literal,609055-1,en,literal,"methyl 4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",literal,10.1016/S0031-9422(00)00319-8,,,,
16,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q105235680,literal,Fraxinus japonica,literal,RFWGABANNQMHMZ-UHFFFAOYSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C(O)=C3,literal,609055-1,en,literal,"methyl 4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",literal,10.1016/0031-9422(75)85070-9,,,,
17,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q15410973,literal,Fraxinus japonica,literal,HAVWRBANWNTOJX-UHFFFAOYSA-N,literal,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O,literal,609055-1,en,literal,fraxetin,literal,10.1248/YAKUSHI1947.107.6_435,literal,CHEMBL54909,literal,574-84-5
18,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q15410973,literal,Fraxinus japonica,literal,HAVWRBANWNTOJX-UHFFFAOYSA-N,literal,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O,literal,609055-1,en,literal,fraxetin,literal,10.1248/BPB.32.1527,literal,CHEMBL54909,literal,574-84-5
19,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q15410973,literal,Fraxinus japonica,literal,HAVWRBANWNTOJX-UHFFFAOYSA-N,literal,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O,literal,609055-1,en,literal,fraxetin,literal,10.1248/CPB.33.4069,literal,CHEMBL54909,literal,574-84-5
20,uri,http://www.wikidata.org/entity/Q2282487,uri,http://www.wikidata.org/entity/Q27138893,literal,Fraxinus sieboldiana,literal,UBQQOJDZHPQINO-BQJUDKOJSA-N,literal,CC(C)C1=C(C=C2C(=C1)CCC3C24CCCC3(COC4OC)C)O,literal,609216-1,en,literal,"(-)-(4S,5S,10R,20R)-12,18-dihydroxyabieta-8,11,13-trien-20-aldehyde18,20-methyl acetal",literal,10.1021/NP100583U,literal,CHEMBL1651069,,
21,uri,http://www.wikidata.org/entity/Q2282487,uri,http://www.wikidata.org/entity/Q27138886,literal,Fraxinus sieboldiana,literal,WTPQRFSKUFBXKY-WWNBULGVSA-N,literal,CC(C)C1=C(C=C2C(=C1)C(C3C4C2(CCCC4(C)C)C(=O)O3)O)O,literal,609216-1,en,literal,"(+)-(5S,6S,7R,10R)-6,7,12-trihydroxyabieta-8,11,13-trien-20-oic acid 6,20-lactone",literal,10.1021/NP100583U,literal,CHEMBL1651063,,
22,uri,http://www.wikidata.org/entity/Q2883428,uri,http://www.wikidata.org/entity/Q104667373,literal,Fraxinus chinensis,literal,RFWGABANNQMHMZ-WLFYAOHHSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(=CC)C1CC(=O)OCCC3=CC=C(O)C(O)=C3,literal,608969-1,en,literal,(5Z)-oleuropein,literal,10.1016/0031-9422(92)80277-L,,,,
23,uri,http://www.wikidata.org/entity/Q5494014,uri,http://www.wikidata.org/entity/Q1452081,literal,Fraxinus floribunda,literal,CRSFLLTWRCYNNX-QBNNUVSCSA-N,literal,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC3C(C(C(C(O3)CO)O)O)O)O,literal,609022-1,en,literal,fraxin,literal,10.1016/S0031-9422(00)91068-9,literal,CHEMBL293864,literal,524-30-1
24,uri,http://www.wikidata.org/entity/Q5963800,uri,http://www.wikidata.org/entity/Q104392953,literal,Fraxinus griffithii,literal,QZCJFXSHMSZCLH-XICRDADBSA-N,literal,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(OC(=O)CC13)C,literal,609034-1,en,literal,8-Epikingiside,literal,10.1016/0031-9422(92)80118-X,,,,
25,uri,http://www.wikidata.org/entity/Q2282487,uri,http://www.wikidata.org/entity/Q105344653,literal,Fraxinus sieboldiana,literal,XYTIVPVWLLNVKO-SKYGPZSASA-N,literal,OCC1OC(OC2=CC=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C2)C(O)C(O)C1O,literal,609216-1,en,literal,"1,4-Bis(beta-D-glucopyranosyloxy)-2-methoxybenzene",literal,10.1021/NP0700467,,,,
26,uri,http://www.wikidata.org/entity/Q2883428,uri,http://www.wikidata.org/entity/Q105351050,literal,Fraxinus chinensis,literal,YNOUJPHGTJKBFJ-BMHXGUHDSA-N,literal,O=C1OC=2C=C(OC3OC(COC(=O)CC4C(=COC(OC5OC(CO)C(O)C(O)C5O)C4C=C)C(=O)OC)C(O)C(O)C3O)C(O)=CC2C=C1,literal,608969-1,en,literal,"methyl (2S,3R,4S)-3-ethenyl-4-[2-oxo-2-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(6-hydroxy-2-oxochromen-7-yl)oxyoxan-2-yl]methoxy]ethyl]-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylate",literal,10.1016/0031-9422(92)80277-L,,,,
27,uri,http://www.wikidata.org/entity/Q2282487,uri,http://www.wikidata.org/entity/Q27138883,literal,Fraxinus sieboldiana,literal,OUHYDBUWCBLVQF-LFAQGZIKSA-N,literal,CC(C)C1=CC23CCC4C5(CCCC4(C2=CC1=O)C(O3)OC5)C,literal,609216-1,en,literal,"(-)-(4S,5S,8R,10R,20S)-8,18-dihydroxy-12-oxo-abieta-9(11),13-dien-20-aldehyde 8,18,20-acetal",literal,10.1021/NP100583U,literal,CHEMBL1651060,,
28,uri,http://www.wikidata.org/entity/Q5494014,uri,http://www.wikidata.org/entity/Q105283809,literal,Fraxinus floribunda,literal,VCMUBLHHEMUBDM-UHFFFAOYSA-N,literal,O=C1OC2=C(C=C1)C=C(OC)C(O)=C2C(=O)C,literal,609022-1,en,literal,8-acetyl-7-hydroxy-6-methoxychromen-2-one,literal,10.1016/S0031-9422(00)91068-9,,,,
29,uri,http://www.wikidata.org/entity/Q2883428,uri,http://www.wikidata.org/entity/Q105027375,literal,Fraxinus chinensis,literal,HFKPLDFHUJCNDB-GBRKPFCUSA-N,literal,O=C(OC)C1=COC(OC2OC(COC(=O)C)C(OC(=O)C)C(OC(=O)C)C2OC(=O)C)C(=CC)C1CC(=O)OCCC3=CC=C(OC(=O)C)C(OC(=O)C)=C3,literal,608969-1,en,literal,"methyl (4S,5E,6R)-4-[2-[2-(3,4-diacetyloxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[(2S,3R,4S,5R,6R)-3,4,5-triacetyloxy-6-(acetyloxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",literal,10.1016/0031-9422(75)85070-9,,,,
30,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q105113801,literal,Fraxinus japonica,literal,IIWORNRJBHZPOA-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1OC)C2OCC3(O)C(OCC23)C4=CC(OC)=C(O)C(OC)=C4,literal,609055-1,en,literal,"3-(4-hydroxy-3,5-dimethoxyphenyl)-6-(4-hydroxy-3-methoxyphenyl)-3,4,6,6a-tetrahydro-1H-furo[3,4-c]furan-3a-ol",literal,10.1248/CPB.33.4069,,,,
31,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q105027375,literal,Fraxinus japonica,literal,HFKPLDFHUJCNDB-GBRKPFCUSA-N,literal,O=C(OC)C1=COC(OC2OC(COC(=O)C)C(OC(=O)C)C(OC(=O)C)C2OC(=O)C)C(=CC)C1CC(=O)OCCC3=CC=C(OC(=O)C)C(OC(=O)C)=C3,literal,609055-1,en,literal,"methyl (4S,5E,6R)-4-[2-[2-(3,4-diacetyloxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[(2S,3R,4S,5R,6R)-3,4,5-triacetyloxy-6-(acetyloxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",literal,10.1016/0031-9422(75)85070-9,,,,
32,uri,http://www.wikidata.org/entity/Q2282487,uri,http://www.wikidata.org/entity/Q27138885,literal,Fraxinus sieboldiana,literal,KNTYFIJHKBRRFL-SXLOBPIMSA-N,literal,CC(C)C1=C(C=C2C(=C1)CCC3C24CCCC3(COC4=O)C)O,literal,609216-1,en,literal,"(-)-(4S,5S,10R)-12,18-dihydroxyabieta-8,11,13-trien-20-oic acid-18,20-lactone",literal,10.1021/NP100583U,literal,CHEMBL1651062,,
33,uri,http://www.wikidata.org/entity/Q2282487,uri,http://www.wikidata.org/entity/Q27138890,literal,Fraxinus sieboldiana,literal,PNHPVNJXLPYREE-OMZCGLGVSA-N,literal,CC(C)C1=C(C=C2C(=C1)C3CC4C25CCCC4(COC5O3)C)O,literal,609216-1,en,literal,"(-)-(4S,5S,7S,10R,20S)-7,12,18-trihydroxyabieta-8,11,13-trien-20-aldehyde 7,18,20-acetal",literal,10.1021/NP100583U,literal,CHEMBL1651066,,
34,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q104397543,literal,Fraxinus japonica,literal,VVZGWJFMILUWOO-HFVZKWEFSA-N,literal,O=C1OC2=CC(OC)=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C2C=C1,literal,609055-1,en,literal,Mandshurin,literal,10.1248/CPB.43.1385,,,,
35,uri,http://www.wikidata.org/entity/Q2883428,uri,http://www.wikidata.org/entity/Q105327989,literal,Fraxinus chinensis,literal,XHCADAYNFIFUHF-LFHLZQBKSA-N,literal,O=C1OC=2C=C(O)C(OC3OC(CO)C(O)C(O)C3O)=CC2C=C1,literal,608969-1,en,literal,6-(alpha-D-Glucopyranosyloxy)-7-hydroxycoumarin,literal,10.1248/CPB.33.4069,,,,
36,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q105327989,literal,Fraxinus japonica,literal,XHCADAYNFIFUHF-LFHLZQBKSA-N,literal,O=C1OC=2C=C(O)C(OC3OC(CO)C(O)C(O)C3O)=CC2C=C1,literal,609055-1,en,literal,6-(alpha-D-Glucopyranosyloxy)-7-hydroxycoumarin,literal,10.1248/CPB.33.4069,,,,
37,uri,http://www.wikidata.org/entity/Q2282487,uri,http://www.wikidata.org/entity/Q110172750,literal,Fraxinus sieboldiana,literal,QVGFDWPRYXYPGU-UHFFFAOYSA-N,literal,OC1=CC2=C(C=C1C(C)C)CCC3C24CCCC3(C)COC4O,literal,609216-1,en,literal,"11-Methyl-5-propan-2-yl-13-oxatetracyclo[9.3.3.01,10.02,7]heptadeca-2,4,6-triene-4,14-diol",literal,10.1021/NP100583U,,,,
38,uri,http://www.wikidata.org/entity/Q2883428,uri,http://www.wikidata.org/entity/Q105351051,literal,Fraxinus chinensis,literal,YNOUJPHGTJKBFJ-LHEHEVGASA-N,literal,O=C1OC=2C=C(OC3OC(COC(=O)CC4C(=COC(OC5OC(CO)C(O)C(O)C5O)C4C=C)C(=O)OC)C(O)C(O)C3O)C(O)=CC2C=C1,literal,608969-1,en,literal,"methyl (2R,3R,4S)-3-ethenyl-4-[2-oxo-2-[[(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(6-hydroxy-2-oxochromen-7-yl)oxyoxan-2-yl]methoxy]ethyl]-2-[(2S,3R,4S,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylate",literal,10.1016/0031-9422(92)80277-L,,,,
39,uri,http://www.wikidata.org/entity/Q5963800,uri,http://www.wikidata.org/entity/Q104401743,literal,Fraxinus griffithii,literal,UFOVAZLPOLBVGA-MVVLSVRYSA-N,literal,O=C(OCCC1=CC=C(O)C=C1)C2=COC(OC3OC(CO)C(O)C(O)C3O)C(=CC)C2CC(=O)OC,literal,609034-1,en,literal,Isoligustroside,literal,10.1016/0031-9422(92)80118-X,,,,
40,uri,http://www.wikidata.org/entity/Q5963800,uri,http://www.wikidata.org/entity/Q104401743,literal,Fraxinus griffithii,literal,UFOVAZLPOLBVGA-MVVLSVRYSA-N,literal,O=C(OCCC1=CC=C(O)C=C1)C2=COC(OC3OC(CO)C(O)C(O)C3O)C(=CC)C2CC(=O)OC,literal,609034-1,en,literal,Isoligustroside,literal,10.1016/0031-9422(92)80382-O,,,,
41,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q2472366,literal,Fraxinus japonica,literal,RODXRVNMMDRFIK-UHFFFAOYSA-N,literal,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,literal,609055-1,en,literal,scopoletin,literal,10.1248/YAKUSHI1947.107.6_435,literal,CHEMBL71851,literal,92-61-5
42,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q2472366,literal,Fraxinus japonica,literal,RODXRVNMMDRFIK-UHFFFAOYSA-N,literal,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,literal,609055-1,en,literal,scopoletin,literal,10.1248/CPB.33.4069,literal,CHEMBL71851,literal,92-61-5
43,uri,http://www.wikidata.org/entity/Q2282487,uri,http://www.wikidata.org/entity/Q27138892,literal,Fraxinus sieboldiana,literal,QVGFDWPRYXYPGU-HAGHYFMRSA-N,literal,CC(C)C1=C(C=C2C(=C1)CCC3C24CCCC3(COC4O)C)O,literal,609216-1,en,literal,"(4S,5S,10R,20S)-12,18-dihydroxyabieta-8,11,13-trien-20-aldehyde 18,20-hemiacetal",literal,10.1021/NP100583U,literal,CHEMBL1651068,,
44,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q104946560,literal,Fraxinus japonica,literal,BVHIKUCXNBQDEM-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1OC)CC2(O)COC(C3=CC=C(O)C(OC)=C3)C2CO,literal,609055-1,en,literal,Olivil,literal,10.1248/CPB.33.4069,,,,
45,uri,http://www.wikidata.org/entity/Q5963800,uri,http://www.wikidata.org/entity/Q104665494,literal,Fraxinus griffithii,literal,FBSKJMQYURKNSU-UHFFFAOYSA-N,literal,O=C(OC1C(OC(OCCC2=CC=C(O)C(O)=C2)C(O)C1OC3OC(C)C(O)C(O)C3O)CO)C=CC4=CC=C(O)C(O)=C4,literal,609034-1,en,literal,Acteoside;Kusaginin;TJC160,literal,10.1016/S0031-9422(97)00790-5,,,,
46,uri,http://www.wikidata.org/entity/Q5963800,uri,http://www.wikidata.org/entity/Q104665494,literal,Fraxinus griffithii,literal,FBSKJMQYURKNSU-UHFFFAOYSA-N,literal,O=C(OC1C(OC(OCCC2=CC=C(O)C(O)=C2)C(O)C1OC3OC(C)C(O)C(O)C3O)CO)C=CC4=CC=C(O)C(O)=C4,literal,609034-1,en,literal,Acteoside;Kusaginin;TJC160,literal,10.1016/S0031-9422(00)00319-8,,,,
47,uri,http://www.wikidata.org/entity/Q2282487,uri,http://www.wikidata.org/entity/Q105286856,literal,Fraxinus sieboldiana,literal,VIKGCVPVRTWXMM-DTXLLHAPSA-N,literal,OCC(O)C(O)C1=CC(OC)=C(OC2OC(CO)C(O)C(O)C2O)C(OC)=C1,literal,609216-1,en,literal,"(2S,3R,4S,5S,6R)-2-[2,6-dimethoxy-4-[(1R,2S)-1,2,3-trihydroxypropyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1021/NP0700467,,,,
48,uri,http://www.wikidata.org/entity/Q2282487,uri,http://www.wikidata.org/entity/Q27138895,literal,Fraxinus sieboldiana,literal,UBQQOJDZHPQINO-BURNTYAHSA-N,literal,CC(C)C1=C(C=C2C(=C1)CCC3C24CCCC3(COC4OC)C)O,literal,609216-1,en,literal,"(-)-(4S,5S,10R,20S)-12,18-dihydroxyabieta-8,11,13-trien-20-aldehyde 18,20-methyl acetal",literal,10.1021/NP100583U,literal,CHEMBL1651070,,
49,uri,http://www.wikidata.org/entity/Q5963800,uri,http://www.wikidata.org/entity/Q104402033,literal,Fraxinus griffithii,literal,XWWIKNIPMBZMKG-OAGSKOTGSA-N,literal,O=C(OCCC1=CC=C(O)C=C1)C2=COC(OC3OC(CO)C(O)C(O)C3O)C(=CC)C2CC(=O)OC4=CC=C(C=C4)CCO,literal,609034-1,en,literal,Fraxiformoside,literal,10.1016/0031-9422(92)80118-X,,,,
50,uri,http://www.wikidata.org/entity/Q5963800,uri,http://www.wikidata.org/entity/Q104402033,literal,Fraxinus griffithii,literal,XWWIKNIPMBZMKG-OAGSKOTGSA-N,literal,O=C(OCCC1=CC=C(O)C=C1)C2=COC(OC3OC(CO)C(O)C(O)C3O)C(=CC)C2CC(=O)OC4=CC=C(C=C4)CCO,literal,609034-1,en,literal,Fraxiformoside,literal,10.1016/0031-9422(92)80382-O,,,,
51,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q15426264,literal,Fraxinus japonica,literal,HOEVRHHMDJKUMZ-UHFFFAOYSA-N,literal,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC)O,literal,609055-1,en,literal,isofraxidin,literal,10.1248/YAKUSHI1947.107.6_435,literal,CHEMBL451518,literal,486-21-5
52,uri,http://www.wikidata.org/entity/Q5963868,uri,http://www.wikidata.org/entity/Q15426264,literal,Fraxinus japonica,literal,HOEVRHHMDJKUMZ-UHFFFAOYSA-N,literal,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC)O,literal,609055-1,en,literal,isofraxidin,literal,10.1248/CPB.33.4069,literal,CHEMBL451518,literal,486-21-5
53,uri,http://www.wikidata.org/entity/Q5963800,uri,http://www.wikidata.org/entity/Q23058965,literal,Fraxinus griffithii,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,literal,609034-1,en,literal,nictoflorin,literal,10.1016/0031-9422(92)80118-X,literal,CHEMBL498879,literal,17650-84-9
