,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,chembl_id.type,chembl_id,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI
10,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q483752,literal,Punica granatum,literal,KZSNJWFQEVHDMF-BYPYZUCNSA-N,literal,CC(C)C(C(=O)O)N,literal,72-18-4,literal,554129-1,literal,CHEMBL43068,en,literal,L-valine,literal,10.1186/S12870-019-2042-1
11,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q483752,literal,Punica granatum,literal,KZSNJWFQEVHDMF-BYPYZUCNSA-N,literal,CC(C)C(C(=O)O)N,literal,72-18-4,literal,554129-1,literal,CHEMBL43068,en,literal,L-valine,literal,10.1016/J.IJFOODMICRO.2013.03.002
12,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q483745,literal,Punica granatum,literal,ROHFNLRQFUQHCH-YFKPBYRVSA-N,literal,CC(C)CC(C(=O)O)N,literal,61-90-5,literal,554129-1,literal,CHEMBL291962,en,literal,L-leucine,literal,10.1186/S12870-019-2042-1
13,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q483745,literal,Punica granatum,literal,ROHFNLRQFUQHCH-YFKPBYRVSA-N,literal,CC(C)CC(C(=O)O)N,literal,61-90-5,literal,554129-1,literal,CHEMBL291962,en,literal,L-leucine,literal,10.1016/J.IJFOODMICRO.2013.03.002
14,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q418672,literal,Punica granatum,literal,AOGQPLXWSUTHQB-UHFFFAOYSA-N,literal,CCCCCCOC(=O)C,literal,142-92-7,literal,554129-1,literal,CHEMBL2228454,en,literal,hexyl acetate,literal,10.1016/J.JFCA.2018.09.004
15,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q5518842,literal,Punica granatum,literal,ZASJRRFAYSNSHU-UHFFFAOYSA-N,literal,Oc4c6c1c(c5c(=O)o6)c(oc(=O)c1c(c4O)-c(c(O)c2O)c(C(O)=O)cc2O)c(O)c(O)c5-c3c(C(O)=O)cc(O)c(O)c3O,literal,65995-62-2,literal,554129-1,,,en,literal,gallagic acid,literal,10.1055/S-2007-967167
16,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q5518842,literal,Punica granatum,literal,ZASJRRFAYSNSHU-UHFFFAOYSA-N,literal,Oc4c6c1c(c5c(=O)o6)c(oc(=O)c1c(c4O)-c(c(O)c2O)c(C(O)=O)cc2O)c(O)c(O)c5-c3c(C(O)=O)cc(O)c(O)c3O,literal,65995-62-2,literal,554129-1,,,en,literal,gallagic acid,literal,10.3390/MOLECULES22101606
17,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q47512,literal,Punica granatum,literal,QTBSBXVTEAMEQO-UHFFFAOYSA-N,literal,CC(=O)O,literal,64-19-7,literal,554129-1,literal,CHEMBL539,en,literal,acetic acid,literal,10.1007/S002170050021
18,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q47512,literal,Punica granatum,literal,QTBSBXVTEAMEQO-UHFFFAOYSA-N,literal,CC(=O)O,literal,64-19-7,literal,554129-1,literal,CHEMBL539,en,literal,acetic acid,literal,10.1016/J.IJFOODMICRO.2013.03.002
19,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q422634,literal,Punica granatum,literal,QZZGJDVWLFXDLK-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,557-59-5,literal,554129-1,literal,CHEMBL1173620,en,literal,lignoceric acid,literal,10.3109/13813455.2016.1148053
20,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q422634,literal,Punica granatum,literal,QZZGJDVWLFXDLK-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,557-59-5,literal,554129-1,literal,CHEMBL1173620,en,literal,lignoceric acid,literal,10.1016/J.FBP.2011.01.002
21,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q4465009,literal,Punica granatum,literal,XSNQECSCDATQEL-UHFFFAOYSA-N,literal,CC(CCCC(C)(C)O)C=C,literal,18479-58-8,literal,554129-1,literal,CHEMBL3184487,en,literal,dihydromyrcenol,literal,10.1080/10942912.2016.1155057
22,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q424577,literal,Punica granatum,literal,UAHWPYUMFXYFJY-UHFFFAOYSA-N,literal,CC(=CCCC(=C)C=C)C,literal,123-35-3,literal,554129-1,literal,CHEMBL455491,en,literal,myrcene,literal,10.1080/10942912.2016.1155057
23,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q422658,literal,Punica granatum,literal,TUNFSRHWOTWDNC-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCC(=O)O,literal,544-63-8,literal,554129-1,literal,CHEMBL111077,en,literal,myristic acid,literal,10.3390/MOLECULES22101606
24,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q418628,literal,Punica granatum,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,literal,508-02-1,literal,554129-1,literal,CHEMBL168,en,literal,oleanolic acid,literal,10.1248/CPB.56.1628
25,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q4811191,literal,Punica granatum,literal,JPUKWEQWGBDDQB-QSOFNFLRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,literal,480-10-4,literal,554129-1,literal,CHEMBL233930,en,literal,Astragalin,literal,10.3390/MOLECULES22101606
26,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q51617505,literal,Punica granatum,literal,XMOCLSLCDHWDHP-IUODEOHRSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,literal,970-74-1,literal,554129-1,,,en,literal,(-)-epigallocatechin,literal,10.1021/JF000549H
27,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q51617505,literal,Punica granatum,literal,XMOCLSLCDHWDHP-IUODEOHRSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,literal,970-74-1,literal,554129-1,,,en,literal,(-)-epigallocatechin,literal,10.3390/MOLECULES22101606
28,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q424248,literal,Punica granatum,literal,WQZGKKKJIJFFOK-UHFFFAOYSA-N,literal,C(C1C(C(C(C(O1)O)O)O)O)O,literal,42752-07-8,literal,554129-1,,,en,literal,pyranose,literal,10.1016/J.JEP.2006.09.006
29,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q485277,literal,Punica granatum,literal,HNDVDQJCIGZPNO-YFKPBYRVSA-N,literal,C1=C(NC=N1)CC(C(=O)O)N,literal,71-00-1,literal,554129-1,literal,CHEMBL17962,en,literal,L-histidine,literal,10.1016/J.IJFOODMICRO.2013.03.002
30,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q5382492,literal,Punica granatum,literal,LSHVYAFMTMFKBA-TZIWHRDSSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,literal,1257-08-5,literal,554129-1,literal,CHEMBL36327,en,literal,Epicatechin gallate,literal,10.1021/JF000549H
31,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q5516412,literal,Punica granatum,literal,LQJBNNIYVWPHFW-QXMHVHEDSA-N,literal,CCCCCCCCCCC=CCCCCCCCC(=O)O,literal,29204-02-2,literal,554129-1,,,en,literal,gadoleic acid,literal,10.3390/MOLECULES22101606
32,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q421964,literal,Punica granatum,literal,CWVRJTMFETXNAD-JUHZACGLSA-N,literal,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,literal,202650-88-2,literal,554129-1,literal,CHEMBL284616,en,literal,(E)-chlorogenic acid,literal,10.1006/JFCA.2002.1071
33,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q421964,literal,Punica granatum,literal,CWVRJTMFETXNAD-JUHZACGLSA-N,literal,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,literal,202650-88-2,literal,554129-1,literal,CHEMBL284616,en,literal,(E)-chlorogenic acid,literal,10.1016/S0889-1575(02)91071-9
34,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q417606,literal,Punica granatum,literal,VEVZSMAEJFVWIL-UHFFFAOYSA-O,literal,C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O)O)O,literal,13306-05-3,literal,554129-1,literal,CHEMBL404515,en,literal,cyanidin cation,literal,10.1007/BF00597820
35,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q417606,literal,Punica granatum,literal,VEVZSMAEJFVWIL-UHFFFAOYSA-O,literal,C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O)O)O,literal,13306-05-3,literal,554129-1,literal,CHEMBL404515,en,literal,cyanidin cation,literal,10.1016/J.JEP.2006.09.006
36,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q5380230,literal,Punica granatum,literal,DWONJCNDULPHLV-HOTGVXAUSA-N,literal,C1=CC(=CC(=C1)O)CC(CO)C(CC2=CC(=CC=C2)O)CO,literal,80226-00-2,literal,554129-1,literal,CHEMBL471076,en,literal,enterodiol,literal,10.1111/J.1365-4632.2009.04269.X
37,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q424248,literal,Punica granatum,literal,WQZGKKKJIJFFOK-UHFFFAOYSA-N,literal,OCC1OC(O)C(O)C(O)C1O,literal,42752-07-8,literal,554129-1,,,en,literal,pyranose,literal,10.1016/J.JEP.2006.09.006
38,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q4545645,literal,Punica granatum,literal,QJYNZEYHSMRWBK-NIKIMHBISA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,literal,14937-32-7,literal,554129-1,literal,CHEMBL382408,en,literal,pentagalloylglucose,literal,10.1016/S0031-9422(00)83125-8
39,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q4545645,literal,Punica granatum,literal,QJYNZEYHSMRWBK-NIKIMHBISA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,literal,14937-32-7,literal,554129-1,literal,CHEMBL382408,en,literal,pentagalloylglucose,literal,10.1371/JOURNAL.PONE.0156319
40,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q484940,literal,Punica granatum,literal,AGPKZVBTJJNPAG-WHFBIAKZSA-N,literal,CCC(C)C(C(=O)O)N,literal,73-32-5,literal,554129-1,literal,CHEMBL1233584,en,literal,L-isoleucine,literal,10.1186/S12870-019-2042-1
41,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q484940,literal,Punica granatum,literal,AGPKZVBTJJNPAG-WHFBIAKZSA-N,literal,CCC(C)C(C(=O)O)N,literal,73-32-5,literal,554129-1,literal,CHEMBL1233584,en,literal,L-isoleucine,literal,10.1016/J.IJFOODMICRO.2013.03.002
42,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q50380051,literal,Punica granatum,literal,DOUMFZQKYFQNTF-WUTVXBCWSA-N,literal,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,literal,20283-92-5,literal,554129-1,literal,CHEMBL324842,en,literal,(R)-rosmarinic acid,literal,10.1111/JFBC.12803
43,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q47118,literal,Punica granatum,literal,MWKFXSUHUHTGQN-UHFFFAOYSA-N,literal,CCCCCCCCCCO,literal,112-30-1,literal,554129-1,literal,CHEMBL25363,en,literal,1-decanol,literal,10.1080/10942912.2016.1155057
44,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q421614,literal,Punica granatum,literal,NPNUFJAVOOONJE-GFUGXAQUSA-N,literal,CC1=CCCC(=C)C2CC(C2CC1)(C)C,literal,87-44-5,literal,554129-1,literal,CHEMBL445740,en,literal,caryophyllene,literal,10.1080/10942912.2016.1155057
45,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q58824552,literal,Punica granatum,literal,PQXKWPLDPFFDJP-UHFFFAOYSA-N,literal,CC1C(O1)C,literal,3266-23-7,literal,554129-1,,,en,literal,"2,3-epoxybutane",literal,10.1080/10942912.2016.1155057
46,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q418374,literal,Punica granatum,literal,FTVWIRXFELQLPI-ZDUSSCGKSA-N,literal,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,literal,480-41-1,literal,554129-1,literal,CHEMBL9352,en,literal,naringenin,literal,10.1371/JOURNAL.PONE.0142777
47,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q418813,literal,Punica granatum,literal,QMVPMAAFGQKVCJ-SNVBAGLBSA-N,literal,CC(CCC=C(C)C)CCO,literal,1117-61-9,literal,554129-1,literal,CHEMBL1907993,en,literal,(R)-β-citronellol,literal,10.1080/10942912.2016.1155057
48,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q4463035,literal,Punica granatum,literal,XEZVDURJDFGERA-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,2433-96-7,literal,554129-1,literal,CHEMBL1173462,en,literal,tricosanoic acid,literal,10.1093/JAOAC/55.3.645
49,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q418599,literal,Punica granatum,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C(=O)O)O)O,literal,99-50-3,literal,554129-1,literal,CHEMBL37537,en,literal,"3,4-dihydroxybenzoic acid",literal,10.1006/JFCA.2002.1071
50,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q418599,literal,Punica granatum,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C(=O)O)O)O,literal,99-50-3,literal,554129-1,literal,CHEMBL37537,en,literal,"3,4-dihydroxybenzoic acid",literal,10.1016/S0889-1575(02)91071-9
51,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q418599,literal,Punica granatum,literal,YQUVCSBJEUQKSH-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C(=O)O)O)O,literal,99-50-3,literal,554129-1,literal,CHEMBL37537,en,literal,"3,4-dihydroxybenzoic acid",literal,10.3390/MOLECULES22101606
52,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q60235,literal,Punica granatum,literal,RYYVLZVUVIJVGH-UHFFFAOYSA-N,literal,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,literal,58-08-2,literal,554129-1,literal,CHEMBL113,en,literal,caffeine,literal,10.1111/JFBC.12803
53,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q423282,literal,Punica granatum,literal,HPXRVTGHNJAIIH-UHFFFAOYSA-N,literal,C1CCC(CC1)O,literal,108-93-0,literal,554129-1,literal,CHEMBL32010,en,literal,cyclohexanol,literal,10.1080/10942912.2016.1155057
54,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q5384747,literal,Punica granatum,literal,ADFCQWZHKCXPAJ-GFCCVEGCSA-N,literal,C1C(COC2=C1C=CC(=C2)O)C3=CC=C(C=C3)O,literal,531-95-3,literal,554129-1,literal,CHEMBL198877,en,literal,(-)-equol,literal,10.1111/J.1365-4632.2009.04269.X
55,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q419672,literal,Punica granatum,literal,WKOLLVMJNQIZCI-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C(=O)O)O,literal,121-34-6,literal,554129-1,literal,CHEMBL120568,en,literal,vanillic acid,literal,10.3390/MOLECULES22101606
56,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q4634070,literal,Punica granatum,literal,ROGUIJKVZZROIQ-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)CC2COCC2CC3=CC(=C(C=C3)O)OC)O,literal,34730-78-4,literal,554129-1,literal,CHEMBL405043,en,literal,"3,4-Divanillyltetrahydrofuran",literal,10.1021/JF203598M
57,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q4634070,literal,Punica granatum,literal,ROGUIJKVZZROIQ-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)CC2COCC2CC3=CC(=C(C=C3)O)OC)O,literal,34730-78-4,literal,554129-1,literal,CHEMBL405043,en,literal,"3,4-Divanillyltetrahydrofuran",literal,10.1007/S00217-013-1981-2
58,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q48318,literal,Punica granatum,literal,XSQUKJJJFZCRTK-UHFFFAOYSA-N,literal,C(=O)(N)N,literal,57-13-6,literal,554129-1,literal,CHEMBL985,en,literal,urea,literal,10.1007/S00394-004-0461-7
59,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q422703,literal,Punica granatum,literal,QWTDNUCVQCZILF-UHFFFAOYSA-N,literal,CCC(C)C,literal,78-78-4,literal,554129-1,literal,CHEMBL1797287,en,literal,isopentane,literal,10.1016/J.JFCA.2018.09.004
60,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q4284467,literal,Punica granatum,literal,MATGKVZWFZHCLI-LSDHHAIUSA-N,literal,COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O,literal,580-72-3,literal,554129-1,literal,CHEMBL425148,en,literal,matairesinol,literal,10.1016/J.FOODCHEM.2009.03.002
61,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q4284467,literal,Punica granatum,literal,MATGKVZWFZHCLI-LSDHHAIUSA-N,literal,COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O,literal,580-72-3,literal,554129-1,literal,CHEMBL425148,en,literal,matairesinol,literal,10.3390/MOLECULES22101606
62,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q422590,literal,Punica granatum,literal,UKMSUNONTOPOIO-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,112-85-6,literal,554129-1,literal,CHEMBL1173474,en,literal,behenic acid,literal,10.3390/MOLECULES22101606
63,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q5572322,literal,Punica granatum,literal,GDVRUDXLQBVIKP-HQHREHCSSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C2=CC(O)=C(O)C(O)=C2,literal,13405-60-2,literal,554129-1,,,en,literal,Glucogallin,literal,10.1038/S41438-019-0206-7
64,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q5572322,literal,Punica granatum,literal,GDVRUDXLQBVIKP-HQHREHCSSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C2=CC(O)=C(O)C(O)=C2,literal,13405-60-2,literal,554129-1,,,en,literal,Glucogallin,literal,10.1371/JOURNAL.PONE.0156319
65,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q5533221,literal,Punica granatum,literal,ZCOLJUOHXJRHDI-CMWLGVBASA-N,literal,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)O,literal,529-59-9,literal,554129-1,literal,CHEMBL486625,en,literal,genistin,literal,10.1016/S0021-9673(00)90278-4
66,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q419668,literal,Punica granatum,literal,GYHFUZHODSMOHU-UHFFFAOYSA-N,literal,CCCCCCCCC=O,literal,124-19-6,literal,554129-1,literal,CHEMBL2228376,en,literal,nonanal,literal,10.1080/10942912.2016.1155057
67,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q5050938,literal,Punica granatum,literal,MMQXBTULXAEKQE-VSLJGAQWSA-N,literal,C1C(C(OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)C4C5C(C6=C(C(=C(C(=C6C(=O)O5)C7=C(C(=C(C=C7C(=O)O4)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O,literal,79786-01-9,literal,554129-1,,,en,literal,Casuarinin,literal,10.1248/CPB.34.656
68,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q5050938,literal,Punica granatum,literal,MMQXBTULXAEKQE-VSLJGAQWSA-N,literal,C1C(C(OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)C4C5C(C6=C(C(=C(C(=C6C(=O)O5)C7=C(C(=C(C=C7C(=O)O4)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O,literal,79786-01-9,literal,554129-1,,,en,literal,Casuarinin,literal,10.1248/BPB.16.787
69,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q424567,literal,Punica granatum,literal,KZNIFHPLKGYRTM-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,520-36-5,literal,554129-1,literal,CHEMBL28,en,literal,apigenin,literal,10.1556/AALIM.31.2002.1.7
70,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q424567,literal,Punica granatum,literal,KZNIFHPLKGYRTM-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,520-36-5,literal,554129-1,literal,CHEMBL28,en,literal,apigenin,literal,10.1016/J.JEP.2006.09.006
71,uri,http://www.wikidata.org/entity/Q13188,uri,http://www.wikidata.org/entity/Q418951,literal,Punica granatum,literal,WQEPLUUGTLDZJY-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCC(=O)O,literal,1002-84-2,literal,554129-1,literal,CHEMBL460025,en,literal,pentadecanoic acid,literal,10.1016/J.FBP.2011.01.002
